election,country,ISO,year,date,office,numresponses,COUNTRYDATA,PR,CL,fhcategory,development,gdp_pc_ppp,region,region9,oecd,OVERALLINTEGRITY,PEI_add_original_m,PEI_add_original,PEI_add_new_m,PEI_add_new,PEI_concept_m,PEI_contestation_m,PEI_participation_m,PEI_deliberation_m,PEI_adjudication_m,PEI_concept,PEI_contestation,PEI_participation,PEI_deliberation,PEI_adjudication,rating,LAWS,lawsunfair,lawsunfair2,favoredincumbent,favoredincumbent2,citizens,citizens2,certainty,changes,equal,enfranchised,laws,laws_m,laws_new,laws_new_m,PROCEDURES,managed,votinginfo,fairofficials,legalelections,procedures,procedures_m,procedures_new,procedures_new_m,BOUNDARIES,bdiscrim,bdiscrim2,bfavored,bfavored2,bimpartial,boundaries,boundaries_m,boundaries_new,boundaries_new_m,VOTERREGISTRATION,reglisted,reglisted2,reginaccurate,reginaccurate2,ineligible,ineligible2,unlikelyreg,unlikelyreg2,votereg,votereg_m,voterreg_new,voterreg_new_m,PARTYREGISTRATION,oppprevent,oppprevent2,womenopp,minorityopp,leaderselect,leaderselect2,rallies,rallies2,equalopp,partytargeted,partytargeted2,partyreg,partyreg_m,partyreg_new,partyreg_new_m,MEDIACOVERAGE,balanced,tv,tv2,fairaccess,faircoverage,socialmedia,disinformation,disinformation2,informed,media,media_m,media_new,media_new_m,CAMPAIGNFINANCE,subsidies,donations,accounts,rich,rich2,resources,resources2,bribed,bribed2,finance,finance_m,finance_new,finance_new_m,VOTINGPROCESS,violence,violence2,fraudulent,fraudulent2,easy,choice,disabled,expats,internet,gaps,gaps2,encouraged,identification,identification2,voting,voting_m,voting_new,voting_new_m,VOTECOUNT,secure,delay,faircount,intlmonitors,intlmonitors2,domesticmonitors,domesticmonitors2,count,count_m,count_new,count_new_m,VOTINGRESULTS,challenged,challenged2,protestspeace,protestspeace2,protestsviolent,protestsviolent2,disputes,effective,results,results_m,results_new,results_new_m,ELECTIONAUTHORITIES,impartial,info,scrutiny,performance,targeted,targeted2,EMBs,EMBs_m,EMBs_new,EMBs_new_m,GENERALQUESTIONS,familiarity,important,ORGCONFIDENCE,courts,government,parliament,armedforces,electoralauth,BACKGROUND,expertdomestic,currentlylive,electionlive,employment,public,university,nonprofit,agency,private,occupation,agegroup,sex,education,born,lived,candidate,rep,activist,ngo,voted,norole,monitor,monitorint,official,citizen,leftrightscale,difficulty,VIGNETTES,vignettea,vignetteb,vignettec,vignetted,vignettee,vignettef,ROTATING,freetovote,fearviolence,fearviolence2,ballotconfidential,freefairelect,cashforvotes,cashforvotes2,patronage,patronage2,audit,hacking,campaignnews,govtnews,fakenews,fakenews2,hatespeech,hatespeech2,informedchoices,foreigninterference,foreigninterference2,mediamonitors,cyberattacks,cyberattacks2,diversenews,journalisticstandards,partisanjournalists,partisanjournalists2,fakesocial,fakesocial2,emergency,emergency2,safetyvoters,safetyworkers,safetyworkers2,opportunitycampaign,opportunitycampaign2,incumbentcampaign,incumbentcampaign2,postponed,postponed2,hesitant,hesitant2,support,shortage,shortage2,resourced,resourced2
USA_04112014_L1,United States,USA,2014.0,2014-11-04,Legislative,9.0,,1,1,2,4,54598.551,2,9,1,,59.73032,58.928574,,,67.7857,57.22222,65.893684,70.138885,77.88801,67.78935,57.268517,66.89815,70.138885,76.85185,8.0,,3.8888888,2.1111112,3.5555556,2.4444444,3.8888888,2.1111112,,,,,30.555555,30.555555,,,,4.111111,3.7777777,3.7777777,4.3333335,75.0,75.0,75.0,75.0,,4.4444447,1.5555556,4.5555553,1.4444444,1.3333334,11.111111,11.111111,11.111111,11.111111,,4.625,1.375,3.857143,2.142857,2.4285715,3.5714285,,,34.52381,34.07738,,,,1.6666666,4.3333335,4.0,3.75,2.0,4.0,1.2222222,4.7777777,,,,78.125,79.30556,,,,3.6666667,2.0,4.0,4.0,4.0,3.1111112,,,,66.875,68.888885,,,,3.375,2.4444444,3.0,4.0,2.0,2.4444444,3.5555556,,,49.375,46.875,,,,1.8888888,4.111111,2.1111112,3.8888888,3.4444444,3.7777777,4.2222223,4.111111,1.7777778,,,,,,73.14815,73.14815,,,,4.4444447,4.6666665,4.5555553,2.5714285,3.4285715,2.6666667,3.3333333,78.57143,77.14286,78.57143,77.14286,,2.8888888,3.1111112,1.7777778,4.2222223,1.3333334,4.6666665,4.5,,78.90625,78.125,,,,3.7777777,4.111111,3.7777777,3.8888888,,,72.22222,72.22222,,,,9.444445,,,7.5555553,7.6666665,5.2222223,6.4444447,6.7777777,,,,,2.75,0.11111111,1.0,0.0,0.0,0.11111111,,,,,,,0.0,0.0,0.0,0.11111111,0.8888889,0.11111111,0.0,0.0,0.11111111,1.0,3.3333333,7.5555553,,5.7777777,7.3333335,5.6666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_08112016_P1,United States,USA,2016.0,2016-11-08,Presidential,10.0,,1,1,2,4,57466.789,2,9,1,,56.228943,54.84694,,,68.97298,60.257275,68.82137,71.875,74.93827,68.60156,58.572918,67.986115,71.875,75.97222,6.6,,3.8888888,2.1111112,3.1,2.9,3.6,2.4,,,,,32.407406,36.75926,,,,3.5,4.0,3.9,4.1,72.22222,71.875,72.22222,71.875,,4.2,1.8,4.6,1.4,1.7,15.833333,15.833333,15.833333,15.833333,,4.2222223,1.7777778,3.1,2.9,2.625,3.375,,,41.666664,42.10648,,,,2.1111112,3.8888888,3.8,4.0,1.3333334,4.6666665,1.0,5.0,,,,81.25,81.77778,,,,2.3,2.0,4.0,3.2,2.5,2.2,,,,46.0,46.0,,,,3.1111112,3.2,3.0,3.0,3.0,2.2857144,3.7142856,1.125,4.875,54.285713,55.126984,63.333332,62.084988,,2.5555556,3.4444444,2.3333333,3.6666667,3.2,4.6,4.375,4.2,2.0,,,,,,72.916664,72.858795,,,,4.3,4.0,4.4,2.8333333,3.1666667,2.2,3.8,75.0,73.333336,75.0,73.333336,,3.9,2.1,4.5,1.5,2.5,3.5,4.2,,45.625,45.625,,,,3.4,3.7,4.111111,4.1,,,70.138885,70.69444,,,,9.3,,,8.0,7.2,5.2,7.2,7.4,,,,,2.5,0.0,0.8,0.2,0.1,0.1,,,,,,,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.8,3.8,6.8,,6.5,8.2,8.6,,,,,4.5,2.9,2.9,4.5,3.7,11.1,11.1,12.3,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_06112018_L1,United States,USA,2018.0,2018-11-06,Legislative,40.0,,2,1,2,4,59532.0,2,9,1,,63.199135,63.456635,,,69.65097,60.9079,71.73479,64.76401,81.19719,68.89041,59.849827,71.5625,64.53125,80.78704,6.15,,3.1794872,2.8205128,3.2564104,2.7435896,2.6666667,3.3333333,,,,,49.145298,49.145298,,,,3.875,4.025,4.361111,4.4871793,80.208336,79.67682,80.208336,79.67682,,3.5384614,2.4615386,3.4736843,2.5263157,2.4102564,36.842106,36.65092,36.842106,36.65092,,3.7777777,2.2222223,3.2258065,2.7741935,2.2222223,3.7777777,,,51.136364,48.11828,,,,1.9117647,4.0882354,3.9473684,3.9736843,2.3888888,3.6111112,1.6060606,4.3939395,,,,75.5,75.07169,,,,3.5945945,2.3823528,3.6176472,3.7272727,3.7105262,2.7692308,,,,61.904762,62.09636,,,,3.375,3.3157895,2.935484,3.0263157,2.9736843,2.5,3.5,,,49.705883,55.49979,,,,1.7222222,4.2777777,2.0285714,3.9714286,3.675,3.575,3.96875,4.3235292,1.625,,,,,,74.833336,74.13119,,,,4.1714287,3.6666667,4.2222223,1.7272727,4.2727275,1.7727273,4.2272725,82.72727,77.80159,82.72727,77.80159,,2.7894738,3.2105262,2.3611112,3.6388888,1.4324324,4.5675673,4.129032,,72.09821,72.16259,,,,3.9230769,3.85,3.8823528,3.85,,,72.79412,71.908936,,,,8.342105,,,6.725,5.225,4.4054055,,6.325,,,,,1.175,0.2,0.95,0.1,0.025,0.1,,,,,,,0.025,0.0,0.0,0.025,0.9,0.075,0.0,0.0,0.075,1.0,3.3589745,8.0,,5.65,6.1,7.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_03112020_P1,United States,USA,2020.0,2020-11-03,Presidential,5.0,,2,2,2,4,63027.67952671527,2,9,1,,55.187073,50.0,,,64.01852,51.65278,62.291668,75.83333,66.296295,63.78472,53.75,62.083332,73.75,65.55556,8.0,,3.4,2.6,2.4,3.6,3.2,2.8,,,,,50.0,50.0,,,,4.4,4.4,4.4,4.8,87.5,87.5,87.5,87.5,,4.4,1.6,4.0,2.0,1.6,18.333332,18.333332,18.333332,18.333332,,4.6666665,1.3333334,3.75,2.25,2.75,3.25,,,27.777777,31.944445,,,,2.2,3.8,3.0,2.8,1.8,4.2,1.8,4.2,,,,65.0,65.0,,,,3.0,2.2,3.8,3.2,3.8,2.6,,,,56.25,57.0,,,,2.25,2.4,2.0,3.2,2.8,2.6666667,3.3333333,1.8,4.2,31.666666,38.916668,38.88889,45.76389,,2.4,3.6,2.25,3.75,3.25,4.6666665,3.6666667,4.0,3.0,,,,,,66.666664,70.55556,,,,4.75,3.8,4.6,2.3333333,3.6666667,2.0,4.0,80.0,79.083336,80.0,79.083336,,5.0,1.0,3.4,2.6,4.2,1.8,2.2,,22.5,22.5,,,,4.4,4.2,4.2,4.8,,,85.0,85.0,,,,9.0,,,7.6,6.75,6.0,7.2,8.8,,,,,2.2,0.2,1.0,0.2,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.8,0.4,0.0,0.0,0.0,0.6,3.4,8.25,,,,,9.2,7.0,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_08112022_L1,United States,USA,2022.0,2022-11-08,Legislative,7.0,,2,2,2,4,69287.53658795197,2,9,1,,58.339005,54.2517,,,70.40956,56.416668,71.17064,69.19643,84.85449,70.51836,58.065475,70.43651,67.85714,85.71429,7.714286,,4.142857,1.8571428,3.857143,2.142857,3.4285715,2.5714285,,,,,29.761904,29.761904,,,,4.428571,4.142857,4.285714,4.714286,84.82143,84.82143,84.82143,84.82143,,4.428571,1.5714285,4.285714,1.7142857,2.0,19.047619,19.047619,19.047619,19.047619,,4.142857,1.8571428,2.6,3.4,1.8,4.2,,,50.0,53.809525,,,,1.4285715,4.571429,4.571429,4.0,2.142857,3.857143,1.4285715,4.571429,,,,82.85714,82.85714,,,,3.5714285,2.5,3.5,3.0,2.857143,1.6,,,,53.75,47.642857,,,,2.6,2.6,2.2,2.4285715,3.5714285,2.6,3.4,1.4285715,4.571429,47.5,46.857143,53.125,53.92857,,2.142857,3.857143,2.142857,3.857143,3.142857,4.0,3.6666667,4.428571,2.6,,,,,,68.75,70.63492,,,,4.285714,3.4285715,4.142857,2.5,3.5,1.6666666,4.3333335,66.25,73.45238,66.25,73.45238,,3.857143,2.142857,2.5714285,3.4285715,1.3333334,4.6666665,4.571429,,70.833336,67.559525,,,,3.5714285,4.428571,3.857143,4.142857,,,75.0,75.0,,,,9.285714,,,6.714286,6.1666665,5.6666665,6.714286,8.0,,1.4285715,,,1.2857143,0.0,1.0,0.14285715,0.0,0.0,,,,,,,0.0,0.0,0.14285715,0.0,0.5714286,0.42857143,0.0,0.0,0.0,0.5714286,4.142857,8.166667,,,,,8.714286,5.571429,2.7142856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,3.142857,2.0,4.0,2.142857,3.857143,2.5714285,3.4285715,1.5714285,4.428571,1.8571428,4.142857,3.4285715,2.25,3.75,1.8,4.2
USA_05112024_P1,United States,USA,2024.0,2024-11-05,Presidential,31.0,,2,2,2,4,74578.0,2,9,1,,57.444195,54.209183,54.385952,53.93145,53.97421,49.42301,49.239147,49.178616,68.05606,53.787243,49.058018,48.72984,48.969532,68.39158,7.354839,,3.7333333,2.2666667,3.2,2.8,3.2580645,2.7419355,3.1724138,2.48,2.2666667,2.580645,40.27778,40.071686,41.220238,40.386883,,3.967742,3.8064516,4.0,4.16129,74.59677,74.59677,74.59677,74.59677,,4.451613,1.548387,4.129032,1.8709677,1.6666666,16.11111,17.383512,16.11111,17.383512,,3.8275862,2.1724138,2.8076923,3.1923077,2.3076923,3.6923077,4.448276,1.5517242,51.449276,50.475243,42.119564,41.304707,,2.5185184,3.4814816,3.6451614,3.586207,1.9,4.1,1.5,4.5,2.6206896,3.9310346,2.0689654,74.03846,71.56425,62.42857,60.723232,,2.1666667,2.3666666,3.6333334,3.0689654,2.7741935,2.1923077,4.4666667,1.5333333,2.6333334,42.8,44.177334,37.732918,39.293335,,2.52,2.6296296,2.4285715,3.612903,2.387097,2.925926,3.074074,2.0689654,3.9310346,37.857143,40.19686,42.65873,45.710026,,2.6666667,3.3333333,2.142857,3.857143,3.4333334,3.8064516,4.142857,4.233333,1.84,4.193548,1.8064516,2.3703704,3.142857,2.857143,72.36842,70.02688,49.0625,49.60104,,4.419355,4.0,4.451613,2.0,4.0,1.8333334,4.1666665,78.888885,80.18817,78.888885,80.18817,,2.310345,3.689655,2.689655,3.310345,1.6451613,4.354839,4.12,3.909091,70.38043,71.71774,72.35294,71.91965,,3.7,3.8275862,3.7096775,4.0,3.5357144,2.4642856,70.25862,70.232895,64.03846,63.507748,,9.366667,1.3,,5.419355,4.9310346,4.7391305,6.6,7.419355,,0.0,0.0,0.0,1.3870968,1.0,1.0,1.0,,1.0,6.0,3.892857,0.37931034,5.0,1.0,4.290323,0.0,0.0,0.0,0.06451613,0.8064516,0.19354838,0.0,0.0,0.0,1.0,3.3548386,7.866667,,4.322581,5.483871,2.1612904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URY_30112014_P2,Uruguay,URY,2014.0,2014-11-30,Presidential,16.0,,1,1,2,3,20886.275,2,9,0,,74.35069,,,,74.43371,71.723,57.4991,77.34375,91.16898,76.87826,72.8776,64.97396,77.34375,92.31771,9.375,,1.5,4.5,1.3125,4.6875,1.3125,4.6875,,,,,89.88095,90.625,,,,4.866667,4.5,4.928571,4.9333334,95.08929,95.17857,95.08929,95.17857,,1.3333334,4.6666665,1.3333334,4.6666665,4.5,90.27778,90.27778,90.27778,90.27778,,1.8333334,4.1666665,1.5714285,4.428571,1.3636364,4.6363635,,,90.833336,85.26334,,,,1.125,4.875,3.142857,3.4615386,3.0,3.0,1.3333334,4.6666665,,,,71.818184,70.73031,,,,3.625,1.875,4.125,3.7333333,3.8125,2.142857,,,,57.857143,62.19345,,,,4.3076925,3.0833333,2.2307692,1.8666667,4.133333,2.9285715,3.0714285,,,56.666668,59.132782,,,,1.125,4.875,1.2857143,4.714286,4.25,4.3125,2.909091,1.1666666,1.0909091,,,,,,69.64285,67.61476,,,,4.6875,4.0,4.75,1.0666667,4.9333334,1.0625,4.9375,91.0,91.541664,91.0,91.541664,,1.125,4.875,1.0666667,4.9333334,1.0625,4.9375,4.3,,93.125,94.03646,,,,4.625,4.125,4.25,4.375,,,83.59375,83.59375,,,,8.866667,,,7.3846154,8.076923,8.0,5.1875,8.8125,,,,,2.875,0.1875,0.75,0.0625,0.0625,0.0625,,,,,,,0.0,0.0,0.0,0.0,0.375,0.4375,0.0,0.0,0.0,0.75,3.6875,8.6875,,4.875,8.0,8.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URY_27102019_L1,Uruguay,URY,2019.0,2019-10-27,Legislative,17.0,,1,1,2,4,24004.821142448694,2,9,0,,82.0773,85.71429,,,83.347046,79.63794,67.99502,87.63021,98.125,85.19097,79.93873,75.776146,87.5,98.039215,9.8125,,1.1764706,4.8235292,1.1764706,4.8235292,1.0,5.0,,,,,97.05882,97.05882,,,,4.882353,4.9411764,5.0,5.0,98.89706,98.89706,98.89706,98.89706,,1.5,4.5,1.25,4.75,4.2222223,87.5,87.26852,87.5,87.26852,,1.2142857,4.785714,1.3125,4.6875,1.1875,4.8125,,,95.2381,94.047615,,,,1.125,4.875,3.8125,3.9166667,2.1333334,3.8666666,1.0625,4.9375,,,,80.0,82.041664,,,,3.9375,1.6666666,4.3333335,3.6875,3.9375,1.5,,,,52.5,61.979168,,,,4.4666667,3.4166667,2.9285715,1.6666666,4.3333335,2.142857,3.857143,1.0625,4.9375,68.181816,70.0119,73.106064,74.749504,,1.0625,4.9375,1.125,4.875,4.625,4.875,3.6,1.8181819,1.0,,,,,,76.190475,78.04451,,,,4.9375,4.5625,5.0,1.0,5.0,1.0,5.0,97.69231,97.5,97.69231,97.5,,1.2,4.8,1.75,4.25,1.0,5.0,4.9,,91.07143,93.4375,,,,4.9375,4.5,4.625,4.9375,,,93.75,93.75,,,,9.1875,,,8.5625,7.875,8.375,5.6875,9.25,,,,,1.4,0.11764706,0.9411765,0.0,0.05882353,0.1764706,,,,,,,0.0,0.0,0.0,0.0,0.4117647,0.5294118,0.0,0.0,0.0,0.7058824,3.5,8.75,,,,,9.6875,6.8125,2.875,,,,,,,,,,,,,,,2.2666667,2.2666667,2.375,2.375,4.4,3.1875,3.1875,4.3333335,3.0,3.0,3.357143,4.0,2.5,2.5,3.4615386,3.4615386,,,,,,,,,,,,,,,,,,
URY_24112019_P2,Uruguay,URY,2019.0,2019-11-24,Presidential,3.0,,1,1,2,4,24004.821142448694,2,9,1,,72.0238,,,,68.177086,68.888885,58.680553,72.916664,72.22222,72.11227,68.888885,67.013885,72.916664,79.62963,9.666667,,2.0,4.0,1.3333334,4.6666665,1.3333334,4.6666665,,,,,86.111115,86.111115,,,,4.3333335,4.3333335,5.0,5.0,91.666664,91.666664,91.666664,91.666664,,1.6666666,4.3333335,1.6666666,4.3333335,3.0,72.22222,72.22222,72.22222,72.22222,,1.3333334,4.6666665,1.0,5.0,1.0,5.0,,,100.0,97.22222,,,,1.0,5.0,3.6666667,3.6666667,3.0,3.0,1.3333334,4.6666665,,,,75.0,75.0,,,,3.3333333,3.0,3.0,3.0,3.3333333,2.0,,,,42.5,48.333332,,,,3.6666667,2.3333333,2.6666667,2.3333333,3.6666667,2.3333333,3.6666667,1.6666666,4.3333335,55.0,55.0,59.72222,59.72222,,1.0,5.0,1.3333334,4.6666665,4.3333335,4.6666665,3.5,1.0,1.0,,,,,,75.0,71.52778,,,,4.6666665,4.6666665,4.6666665,2.6666667,3.3333333,2.6666667,3.3333333,78.333336,78.333336,78.333336,78.333336,,1.3333334,4.6666665,1.3333334,4.6666665,1.0,5.0,3.0,,75.0,83.333336,,,,4.6666665,4.3333335,4.3333335,4.6666665,,,87.5,87.5,,,,9.333333,,,8.333333,6.6666665,7.6666665,5.3333335,9.333333,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.33333334,0.6666667,0.0,0.0,0.0,0.6666667,3.3333333,8.666667,,,,,10.0,6.0,1.6666666,,,,,,,,,,,,,,,3.0,3.0,3.3333333,3.3333333,4.0,3.3333333,3.3333333,4.0,2.3333333,2.3333333,4.0,3.0,3.3333333,3.3333333,3.0,3.0,,,,,,,,,,,,,,,,,,
URY_24112024_P2,Uruguay,URY,2024.0,2024-11-24,Presidential,9.0,,1,1,2,4,31019.0,3,5,0,,80.59099,,83.12452,,78.59995,76.983574,76.22354,67.234344,93.95833,79.266014,74.99228,80.84491,66.358025,94.86883,9.333333,,1.4285715,4.571429,1.125,4.875,1.0,5.0,5.0,4.8,5.0,4.7777777,95.2381,95.3869,97.61905,96.51502,,5.0,5.0,4.888889,5.0,99.30556,99.30556,99.30556,99.30556,,1.0,5.0,1.0,5.0,5.0,100.0,100.0,100.0,100.0,,2.0,4.0,1.2857143,4.714286,1.3333334,4.6666665,1.5555556,4.4444447,97.916664,86.507935,98.4375,86.40873,,1.0,5.0,3.1111112,3.375,2.0,4.0,1.1111112,4.888889,4.4444447,1.75,4.25,78.125,76.875,81.12245,78.81944,,3.8888888,3.0,3.0,3.4444444,3.7777777,2.0,3.142857,2.857143,3.4444444,55.0,55.555557,55.714287,55.045353,,4.5555553,3.25,2.1111112,1.8888888,4.111111,2.4444444,3.5555556,1.7777778,4.2222223,63.75,62.916668,66.666664,65.85648,,1.125,4.875,1.125,4.875,4.4444447,4.375,4.0,2.0,1.0,1.2857143,4.714286,2.0,1.6666666,4.3333335,76.04167,77.37269,58.75,64.042656,,5.0,5.0,5.0,1.0,5.0,1.125,4.875,100.0,99.375,100.0,99.375,,1.0,5.0,1.125,4.875,1.0,5.0,4.2,4.6666665,95.0,94.21875,94.0,93.70833,,4.7777777,4.7777777,4.5555553,4.7777777,1.0,5.0,93.05556,93.05556,94.44444,94.44444,,9.666667,1.2222222,,8.888889,7.7777777,8.444445,5.5555553,9.444445,,0.0,0.0,0.0,1.1111112,1.0,1.0,1.0,,1.0,5.4444447,3.3333333,0.22222222,5.0,1.0,4.111111,0.0,0.0,0.0,0.0,0.33333334,0.5555556,0.0,0.0,0.11111111,1.0,3.5555556,8.888889,,1.7777778,6.2222223,2.3333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UZB_29032015_P1,Uzbekistan,UZB,2015.0,2015-03-29,Presidential,12.0,,7,7,0,2,6069.21,3,5,0,,37.788345,,,,35.302185,26.467577,51.441498,18.75,44.549664,35.411602,27.699652,51.21528,18.75,43.981483,2.9166667,,4.090909,1.9090909,4.1666665,1.8333334,3.5,2.5,,,,,28.787878,27.0202,,,,3.2727273,3.0,1.9090909,3.6666667,48.863636,49.053032,48.863636,49.053032,,3.142857,2.857143,3.875,2.125,2.25,32.142857,35.267857,32.142857,35.267857,,3.7777777,2.2222223,3.5555556,2.4444444,3.75,2.25,,,29.166666,32.63889,,,,4.1666665,1.8333334,3.0,2.25,4.2727275,1.7272727,3.8333333,2.1666667,,,,31.5,29.886364,,,,1.8333334,4.3333335,1.6666666,2.0833333,1.75,2.3333333,,,,27.777779,23.333334,,,,2.0833333,1.375,1.6,3.6,2.4,4.090909,1.9090909,,,11.428572,21.837122,,,,2.0,4.0,4.0,2.0,3.6363637,1.75,3.5,3.2222223,2.4285715,,,,,,46.875,50.452442,,,,2.7,3.75,2.4444444,3.5454545,2.4545455,3.0,3.0,47.5,46.74495,47.5,46.74495,,1.6666666,4.3333335,1.75,4.25,1.6666666,4.3333335,2.2222223,,65.27778,69.61806,,,,2.0,3.0,1.9166666,2.9,,,34.72222,36.354168,,,,7.9166665,,,3.0833333,4.0,3.1666667,4.3333335,3.3333333,,,,,2.6666667,0.083333336,0.8333333,0.083333336,0.0,0.0,,,,,,,0.083333336,0.0,0.0,0.083333336,0.0,0.0,0.0,0.0,0.0,0.16666667,5.0,8.5,,4.1666665,6.5833335,7.3333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UZB_04012015_L2,Uzbekistan,UZB,2015.0,2015-01-04,Legislative,4.0,,7,7,0,2,6069.21,3,5,0,,36.876415,36.734695,,,27.552082,25.659723,49.65278,14.0625,20.833334,27.838541,23.072918,53.385418,14.0625,20.833334,1.75,,3.5,2.5,4.75,1.25,4.0,2.0,,,,,22.916668,22.916668,,,,4.0,3.75,2.25,2.5,53.125,53.125,53.125,53.125,,2.0,4.0,2.6666667,3.3333333,3.3333333,75.0,63.88889,75.0,63.88889,,3.5,2.5,3.5,2.5,3.5,2.5,,,37.5,37.5,,,,4.75,1.25,3.0,2.5,3.6666667,2.3333333,4.75,1.25,,,,30.0,26.666666,,,,2.5,4.75,1.25,1.5,1.5,2.5,,,,21.25,21.25,,,,1.3333334,1.3333334,1.5,3.3333333,2.6666667,4.25,1.75,,,18.333334,17.916668,,,,2.6666667,3.3333333,4.3333335,1.6666666,4.0,1.25,3.5,3.3333333,2.0,,,,,,50.0,46.180557,,,,2.6666667,4.5,1.6666666,4.25,1.75,4.0,2.0,50.0,37.916668,50.0,37.916668,,1.3333334,4.6666665,1.5,4.5,1.25,4.75,1.25,,72.916664,69.791664,,,,1.25,2.0,1.5,1.75,,,15.625,15.625,,,,7.75,,,2.0,3.5,3.25,4.5,3.0,,,,,3.0,0.25,1.0,0.0,0.25,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,8.5,,4.5,8.25,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UZB_04122016_P1,Uzbekistan,UZB,2016.0,2016-12-04,Presidential,6.0,,7,7,0,2,6514.3262,3,5,0,,36.30102,,,,30.747107,19.527779,52.32639,9.375,41.75926,30.122974,21.649305,52.199074,9.375,37.268517,2.0,,4.0,2.0,4.5,1.5,3.5,2.5,,,,,25.0,25.0,,,,3.6666667,4.1666665,2.1666667,3.1666667,57.291668,57.291668,57.291668,57.291668,,3.0,3.0,5.0,1.0,3.0,33.333332,33.333332,33.333332,33.333332,,3.5,2.5,3.5,2.5,3.3333333,2.6666667,,,41.666668,38.88889,,,,4.8333335,1.1666666,2.3333333,2.0,4.6666665,1.3333334,3.8,2.2,,,,21.0,20.166666,,,,1.3333334,4.1666665,1.8333334,2.0,1.6,1.2,,,,8.333333,14.833333,,,,2.0,1.5,1.25,3.6666667,2.3333333,4.6666665,1.3333334,2.25,3.75,25.0,17.083334,31.25,25.694445,,2.2,3.8,4.4,1.6,4.0,1.1666666,3.25,3.1666667,1.25,,,,,,47.22222,45.76389,,,,2.6666667,4.3333335,2.0,4.0,2.0,3.8,2.2,43.333332,41.0,43.333332,41.0,,1.2,4.8,1.25,4.75,1.0,5.0,3.0,,75.0,84.6875,,,,1.3333334,3.5,1.3333334,2.5,,,26.5625,29.166666,,,,6.8333335,,,1.5,2.8333333,1.6666666,2.5,1.3333334,,,,,2.6666667,0.0,0.8333333,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.666667,,3.3333333,6.5,6.6666665,,,,,1.8333334,3.0,3.0,50.666668,1.0,50.666668,50.666668,34.833332,34.833332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
